fraud,driver_relationship_spouse,collision_type_na,collision_type_rear,driver_relationship_other,incident_hour,authorities_contacted_fire,vehicle_claim,authorities_contacted_police,authorities_contacted_ambulance,policy_state_nv,driver_relationship_child,policy_state_ca,months_as_customer,injury_claim,incident_month,num_vehicles_involved,incident_dow,authorities_contacted_none,collision_type_front,customer_gender_male,driver_relationship_na,incident_type_theft,policy_state_wa,num_witnesses,customer_education,total_claim_amount,customer_age,policy_deductable,policy_state_or,policy_state_az,policy_annual_premium,num_claims_past_year,incident_type_collision,driver_relationship_self,num_injuries,incident_day,police_report_available,customer_gender_female,policy_state_id,incident_severity,incident_type_breakin,num_insurers_past_5_years,policy_liability,collision_type_side,auto_year
0,0,0,1,0,2,0,28000.0,1,0,0,0,1,221,5500.0,2,3,4,0,0,0,0,0,0,0,3,33500.0,53,750,0,0,2700,0,1,1,1,1,1,1,0,2,0,1,0,0,2016
0,1,0,0,0,10,0,8500.0,1,0,0,0,1,49,11000.0,3,2,4,0,1,1,0,0,0,0,3,19500.0,25,750,0,0,2600,0,1,0,1,1,0,0,0,1,0,2,0,0,2014
0,0,0,0,0,7,0,15500.0,1,0,0,0,1,122,0.0,11,2,0,0,1,1,0,0,0,0,1,15500.0,48,750,0,0,3000,0,1,1,0,11,0,0,0,1,0,1,0,0,2016
0,0,0,0,0,0,0,17500.0,1,0,0,0,1,165,0.0,7,3,5,0,1,1,0,0,0,1,4,17500.0,71,750,0,0,3000,0,1,1,0,20,1,0,0,0,0,1,2,0,2019
1,0,0,1,0,15,0,16000.0,0,0,0,0,1,89,0.0,11,2,5,1,0,1,0,0,0,0,1,16000.0,34,750,0,0,3000,0,1,1,0,16,0,0,0,0,0,1,1,0,2020
0,0,0,0,0,18,0,13000.0,0,0,0,0,1,73,0.0,1,1,0,1,1,1,0,0,0,0,2,13000.0,31,750,0,0,2850,0,1,1,0,14,0,0,0,0,0,1,2,0,2020
0,0,0,0,0,12,0,20000.0,1,0,0,0,1,176,0.0,1,1,1,0,1,1,0,0,0,0,3,20000.0,71,750,0,0,3000,0,1,1,0,15,0,0,0,0,0,1,0,0,2020
0,1,0,0,0,7,0,40000.0,1,0,0,0,1,157,14500.0,6,2,1,0,1,0,0,0,0,2,2,54500.0,57,750,0,0,3000,0,1,0,1,11,0,1,0,2,0,1,0,0,2018
0,0,0,0,0,20,0,21000.0,1,0,0,0,0,64,12500.0,3,3,0,0,1,0,0,0,0,2,1,33500.0,52,750,0,1,2800,0,1,1,1,25,1,1,0,2,0,1,0,0,2012
0,0,0,0,0,12,0,11500.0,1,0,0,0,1,151,0.0,11,2,0,0,0,0,0,0,0,1,1,11500.0,49,750,0,0,3000,0,1,1,0,18,1,1,0,0,0,1,2,1,2015
0,0,0,1,0,5,0,13000.0,1,0,0,0,1,132,0.0,2,2,2,0,0,1,0,0,0,3,3,13000.0,57,750,0,0,3000,0,1,1,0,27,0,0,0,1,0,1,1,0,2014
0,1,0,0,0,14,0,24500.0,1,0,0,0,1,27,5500.0,4,3,0,0,1,0,0,0,0,0,3,30000.0,33,750,0,0,3000,0,1,0,3,22,1,1,0,2,0,4,3,0,2013
0,0,0,0,0,9,0,12500.0,1,0,0,0,1,102,0.0,7,3,3,0,1,1,0,0,0,1,4,12500.0,50,750,0,0,3000,0,1,1,0,18,1,0,0,1,0,1,0,0,2017
0,0,0,0,0,14,0,9500.0,1,0,0,0,1,114,0.0,8,2,2,0,1,0,0,0,0,2,3,9500.0,42,750,0,0,2800,0,1,1,0,14,1,1,0,1,0,1,3,0,2008
1,0,1,0,0,12,0,10000.0,1,0,0,0,1,18,0.0,10,1,2,0,0,1,1,0,0,1,4,10000.0,45,750,0,0,3000,0,0,0,0,9,0,0,0,0,1,4,2,0,2015
0,0,0,0,0,9,0,7000.0,1,0,0,0,1,207,0.0,3,2,4,0,1,0,0,0,0,0,4,7000.0,47,750,0,0,2700,0,1,1,0,15,0,1,0,1,0,1,2,0,2017
0,0,0,1,0,16,0,16500.0,0,0,0,0,1,113,0.0,8,2,1,1,0,1,0,0,0,0,3,16500.0,49,750,0,0,3000,0,1,1,0,13,0,0,0,0,0,1,0,0,2017
0,0,0,0,0,16,0,9500.0,0,0,0,0,1,258,0.0,11,2,6,1,0,1,0,0,0,0,3,9500.0,59,750,0,0,3000,0,1,1,0,3,0,0,0,0,0,1,0,1,2017
0,0,0,0,0,15,0,38500.0,1,0,0,0,1,154,12000.0,12,3,1,0,1,1,0,0,0,1,3,50500.0,48,750,0,0,3000,0,1,1,4,24,1,0,0,2,0,1,0,0,2019
1,0,0,0,0,5,0,28000.0,1,0,0,0,1,95,0.0,12,5,2,0,0,1,0,0,0,4,1,28000.0,36,750,0,0,3000,0,1,1,0,25,1,0,0,2,0,1,0,1,2017
0,0,1,0,0,14,0,15000.0,1,0,1,0,0,183,100000.0,8,1,2,0,0,0,1,1,0,0,3,115000.0,47,750,0,0,3000,0,0,0,1,28,0,1,0,1,0,1,3,0,2013
0,0,0,1,0,16,0,20500.0,1,0,0,0,0,17,0.0,3,4,0,0,0,1,0,0,1,1,4,20500.0,26,750,0,0,3000,0,1,1,0,11,1,0,0,2,0,2,2,0,2008
0,0,0,0,0,1,0,18500.0,1,0,0,0,0,33,0.0,2,3,4,0,1,1,0,0,0,0,1,18500.0,41,750,1,0,3000,0,1,1,0,8,1,0,0,1,0,3,1,0,2017
0,0,1,0,0,23,0,16500.0,1,0,0,0,0,81,0.0,8,1,0,0,0,1,1,0,1,0,1,16500.0,42,750,0,0,3000,0,0,0,0,26,0,0,0,0,1,1,1,0,2019
0,0,0,0,0,16,0,13000.0,1,0,0,0,0,202,0.0,6,3,6,0,1,1,0,0,0,3,2,13000.0,45,750,0,1,3000,0,1,1,0,23,1,0,0,0,0,1,1,0,2017
0,0,1,0,0,5,0,10000.0,1,0,0,0,0,82,0.0,3,1,6,0,0,1,1,1,0,0,3,10000.0,33,750,0,1,2500,0,0,0,0,17,0,0,0,1,0,1,0,0,2013
0,1,0,0,0,15,0,39000.0,1,0,0,0,1,91,5000.0,4,3,3,0,1,1,0,0,0,0,4,44000.0,47,750,0,0,3000,0,1,0,4,11,1,0,0,2,0,1,1,0,2019
0,0,0,0,0,3,0,16500.0,1,0,0,0,1,39,15000.0,5,2,1,0,1,1,0,0,0,0,1,31500.0,30,750,0,0,2750,0,1,1,1,14,1,0,0,1,0,1,0,0,2012
0,0,0,1,0,14,0,9500.0,0,0,0,0,0,68,0.0,12,1,4,1,0,1,0,0,0,0,2,9500.0,27,750,0,0,2800,0,1,1,0,27,0,0,1,0,0,1,1,0,2018
0,0,1,0,0,9,0,15500.0,0,0,0,0,0,11,0.0,9,1,2,1,0,1,1,0,0,0,3,15500.0,20,750,0,1,3000,0,0,0,0,25,0,0,0,0,1,4,1,0,2020
0,0,1,0,0,20,0,15000.0,1,0,0,0,1,470,0.0,1,1,1,0,0,0,1,0,0,0,3,15000.0,57,750,0,0,2900,0,0,0,0,29,0,1,0,0,1,1,0,0,2016
0,0,0,1,0,13,0,3000.0,1,0,0,0,1,117,6500.0,6,3,5,0,0,0,0,0,0,1,1,9500.0,43,750,0,0,3000,0,1,1,1,29,1,1,0,1,0,1,3,0,2012
0,0,0,0,0,4,0,13000.0,1,0,0,0,1,197,0.0,10,2,3,0,1,1,0,0,0,0,2,13000.0,62,750,0,0,3000,1,1,1,0,24,0,0,0,0,0,1,1,0,2019
0,1,0,0,0,16,0,15000.0,0,0,0,0,1,264,0.0,5,2,3,1,1,0,0,0,0,0,4,15000.0,55,1100,0,0,2500,0,1,0,0,16,0,1,0,0,0,1,0,0,2017
0,0,0,0,0,11,0,7500.0,0,0,0,0,1,65,0.0,8,2,2,1,1,1,0,0,0,0,3,7500.0,56,750,0,0,2700,0,1,1,0,28,0,0,0,0,0,1,1,0,2016
0,0,0,0,0,20,0,4500.0,0,0,0,0,1,100,0.0,4,2,5,1,1,0,0,0,0,2,3,4500.0,41,750,0,0,3000,0,1,1,0,6,0,1,0,0,0,1,0,0,2017
0,0,0,1,0,4,0,20500.0,1,0,0,0,1,236,0.0,3,2,5,0,0,1,0,0,0,0,2,20500.0,56,750,0,0,3000,0,1,1,0,9,0,0,0,1,0,1,3,0,2017
0,0,0,1,0,10,0,27000.0,1,0,0,0,1,60,0.0,2,2,2,0,0,1,0,0,0,0,3,27000.0,74,750,0,0,3000,1,1,1,0,27,0,0,0,1,0,1,0,0,2019
0,0,1,0,0,16,0,10500.0,1,0,0,0,1,63,0.0,3,1,3,0,0,1,1,0,0,0,0,10500.0,35,750,0,0,3000,0,0,0,0,21,0,0,0,0,1,1,0,0,2013
0,0,1,0,0,10,0,25500.0,1,0,0,0,1,69,0.0,12,1,2,0,0,0,1,1,0,0,4,25500.0,46,750,0,0,3000,1,0,0,0,11,0,1,0,1,0,1,1,0,2015
0,0,0,0,0,5,0,27500.0,1,0,0,0,0,137,0.0,3,3,3,0,0,0,0,0,0,2,3,27500.0,35,750,0,1,2850,0,1,1,0,28,1,1,0,2,0,1,1,1,2015
0,0,0,0,0,17,0,17000.0,1,0,1,0,0,79,0.0,7,2,4,0,1,1,0,0,0,0,2,17000.0,33,750,0,0,3000,0,1,1,0,12,0,0,0,1,0,1,1,0,2016
0,0,0,0,0,9,0,12500.0,0,0,0,0,0,86,0.0,6,1,1,1,1,1,0,0,0,0,2,12500.0,68,750,1,0,3000,0,1,1,0,11,0,0,0,0,0,1,2,0,2018
0,1,0,0,0,10,0,13500.0,0,0,0,0,1,89,0.0,6,1,6,1,0,1,0,0,0,0,3,13500.0,61,750,0,0,2500,0,1,0,0,2,0,0,0,0,0,1,1,1,2018
0,0,1,0,0,4,0,13500.0,1,0,0,0,1,193,0.0,11,1,4,0,0,1,1,0,0,0,4,13500.0,51,750,0,0,3000,0,0,0,0,15,0,0,0,0,1,1,2,0,2018
0,1,0,1,0,21,0,19500.0,1,0,0,0,1,87,0.0,6,2,3,0,0,0,0,0,0,1,1,19500.0,29,750,0,0,2850,0,1,0,0,6,1,1,0,1,0,1,3,0,2017
0,0,0,0,0,7,0,10000.0,0,0,0,0,0,196,0.0,1,1,2,1,0,0,0,0,0,0,3,10000.0,48,750,1,0,3000,0,1,1,0,23,0,1,0,0,0,1,1,1,2013
0,0,0,0,0,14,0,6000.0,1,0,0,0,1,99,0.0,1,4,3,0,1,1,0,0,0,3,3,6000.0,46,750,0,0,3000,0,1,1,0,3,1,0,0,1,0,1,2,0,2003
0,0,0,0,0,1,0,7500.0,0,0,0,0,1,103,0.0,4,2,0,1,0,0,0,0,0,0,2,7500.0,50,750,0,0,3000,0,1,1,0,15,0,1,0,0,0,1,1,1,2016
0,0,1,0,0,11,0,19000.0,1,0,0,0,1,32,0.0,11,1,5,0,0,0,1,1,0,0,3,19000.0,29,750,0,0,2950,0,0,0,0,9,0,1,0,1,0,4,0,0,2019
0,0,0,1,0,16,0,34000.0,1,0,0,0,1,96,103000.0,7,4,1,0,0,1,0,0,0,1,1,137000.0,62,750,0,0,3000,0,1,1,2,9,1,0,0,2,0,1,3,0,2020
0,0,1,0,0,7,0,15000.0,1,0,0,0,1,163,0.0,11,1,1,0,0,1,1,1,0,0,1,15000.0,38,750,0,0,3000,0,0,0,0,12,0,0,0,1,0,1,1,0,2017
0,0,0,0,0,13,0,6500.0,0,0,0,0,1,48,0.0,10,1,4,1,0,0,0,0,0,0,3,6500.0,50,750,0,0,3000,0,1,1,0,18,0,1,0,0,0,1,0,1,2016
0,0,0,0,0,12,0,21000.0,1,0,0,0,1,118,28000.0,12,4,2,0,1,1,0,0,0,4,3,49000.0,38,750,0,0,3000,0,1,1,2,18,1,0,0,1,0,1,1,0,2018
0,0,1,0,0,15,0,6500.0,1,0,0,0,1,29,0.0,2,1,1,0,0,1,1,0,0,1,3,6500.0,40,750,0,0,3000,0,0,0,0,12,0,0,0,0,1,1,3,0,2016
0,0,0,0,1,11,0,7000.0,0,0,0,0,0,100,0.0,1,1,6,1,0,1,0,0,0,0,4,7000.0,32,750,1,0,3000,0,1,0,0,20,0,0,0,0,0,1,2,1,2012
0,0,0,1,0,14,0,24000.0,1,0,0,0,1,228,22500.0,3,2,0,0,0,1,0,0,0,0,1,46500.0,52,750,0,0,3000,0,1,1,3,4,1,0,0,1,0,1,2,0,2017
0,0,0,0,0,12,0,15500.0,1,0,0,0,0,10,0.0,9,2,6,0,1,1,0,0,0,0,3,15500.0,38,750,1,0,3000,0,1,1,0,8,0,0,0,1,0,5,3,0,2020
0,0,1,0,0,19,0,13500.0,1,0,1,0,0,21,3500.0,7,1,5,0,0,0,1,1,0,0,3,17000.0,41,750,0,0,3000,2,0,0,1,13,0,1,0,1,0,3,1,0,2013
0,0,0,0,0,9,0,31000.0,1,0,0,0,1,55,18500.0,10,3,4,0,1,1,0,0,0,1,4,49500.0,54,750,0,0,3000,0,1,1,1,25,1,0,0,2,0,1,3,0,2017
0,0,0,0,0,6,0,5500.0,1,0,0,0,1,176,0.0,2,3,6,0,1,1,0,0,0,0,3,5500.0,47,750,0,0,3000,0,1,1,0,17,1,0,0,0,0,1,0,0,2012
0,0,1,0,0,15,0,22500.0,1,0,0,0,1,83,23000.0,2,1,4,0,0,0,1,0,0,0,2,45500.0,41,750,0,0,3000,0,0,0,1,1,0,1,0,1,1,1,1,0,2015
0,0,0,0,0,15,0,25500.0,1,0,0,0,1,36,0.0,4,4,1,0,0,1,0,0,0,3,3,25500.0,31,750,0,0,3000,0,1,1,0,2,1,0,0,2,0,3,0,1,2013
0,0,0,0,0,4,0,22000.0,1,0,0,0,1,229,50000.0,6,2,6,0,1,1,0,0,0,2,4,72000.0,41,750,0,0,3000,0,1,1,2,16,0,0,0,1,0,1,1,0,2020
0,0,0,0,0,14,0,10500.0,0,0,0,0,0,20,0.0,9,2,0,1,1,1,0,0,1,0,4,10500.0,40,750,0,0,2650,0,1,1,0,30,0,0,0,0,0,4,2,0,2014
0,0,0,0,0,11,0,24000.0,1,0,0,0,1,222,32500.0,2,3,1,0,1,1,0,0,0,1,3,56500.0,39,750,0,0,3000,0,1,1,3,19,1,0,0,1,0,1,1,0,2018
0,1,0,0,0,15,0,18500.0,0,0,1,0,0,201,0.0,9,2,5,1,0,1,0,0,0,0,4,18500.0,55,750,0,0,3000,0,1,0,0,21,0,0,0,0,0,1,1,1,2019
0,0,1,0,0,4,0,23000.0,1,0,0,0,0,114,0.0,8,1,1,0,0,0,1,1,0,0,3,23000.0,62,750,0,1,3000,0,0,0,0,20,0,1,0,1,0,1,1,0,2019
0,0,0,1,0,20,0,18000.0,1,0,1,0,0,213,0.0,5,2,3,0,0,1,0,0,0,0,3,18000.0,55,750,0,0,2650,0,1,1,0,9,0,0,0,1,0,1,1,0,2016
0,0,0,0,0,16,0,8500.0,0,0,0,0,1,72,0.0,2,1,4,1,0,0,0,0,0,0,3,8500.0,30,750,0,0,3000,0,1,1,0,1,0,1,0,0,0,1,1,1,2019
0,0,0,1,0,15,0,33000.0,1,0,0,0,1,241,6000.0,3,2,2,0,0,1,0,0,0,2,1,39000.0,63,750,0,0,3000,0,1,1,2,6,0,0,0,2,0,1,1,0,2016
0,0,0,0,0,17,0,7000.0,0,0,0,0,0,58,0.0,8,2,0,1,0,0,0,0,0,1,3,7000.0,30,750,0,1,2900,0,1,1,0,12,0,1,0,0,0,1,3,1,2009
0,0,1,0,0,11,0,17500.0,1,0,0,0,1,128,0.0,2,1,1,0,0,0,1,1,0,0,3,17500.0,44,750,0,0,3000,0,0,0,0,26,0,1,0,1,0,1,0,0,2019
0,0,0,1,0,20,0,15000.0,0,0,0,1,0,52,0.0,1,2,2,1,0,1,0,0,0,3,3,15000.0,74,750,0,0,2850,0,1,0,0,2,0,0,1,0,0,2,2,0,2014
0,0,0,1,0,9,0,27000.0,1,0,0,0,0,77,17000.0,11,3,4,0,0,1,0,0,0,2,3,44000.0,66,750,1,0,3000,0,1,1,1,15,1,0,0,2,0,1,3,0,2014
0,0,0,1,0,13,0,5000.0,0,0,0,0,1,144,0.0,11,2,1,1,0,1,0,0,0,0,1,5000.0,57,750,0,0,3000,0,1,1,0,19,0,0,0,0,0,1,0,0,2014
0,0,0,1,0,6,0,12000.0,0,0,0,0,0,34,0.0,3,2,5,1,0,1,0,0,0,2,1,12000.0,39,750,0,0,3000,0,1,1,0,30,0,0,1,0,0,3,2,0,2019
0,0,0,0,0,8,0,36500.0,1,0,1,0,0,10,1500.0,12,4,0,0,0,0,0,0,0,2,3,38000.0,30,750,0,0,3000,0,1,1,2,30,1,1,0,2,0,1,1,1,2020
0,0,1,0,0,14,0,18000.0,1,0,0,0,0,22,0.0,1,1,4,0,0,0,1,1,0,0,3,18000.0,28,750,0,1,3000,0,0,0,0,18,0,1,0,1,0,1,1,0,2019
0,0,0,1,0,19,0,36500.0,1,0,0,0,1,98,15000.0,12,4,0,0,0,1,0,0,0,2,2,51500.0,47,750,0,0,3000,0,1,1,4,16,1,0,0,2,0,1,1,0,2020
0,0,0,1,0,8,0,16000.0,0,0,0,0,0,44,0.0,11,2,5,1,0,1,0,0,1,1,3,16000.0,22,750,0,0,3000,0,1,1,0,23,0,0,0,0,0,1,2,0,2018
0,0,0,0,0,17,0,12500.0,1,0,0,0,0,12,9500.0,3,2,3,0,1,0,0,0,0,2,1,22000.0,34,750,1,0,3000,1,1,1,1,28,0,1,0,1,0,3,1,0,2017
0,0,0,0,0,13,0,17000.0,1,0,0,0,1,152,0.0,11,2,4,0,1,0,0,0,0,2,1,17000.0,33,750,0,0,3000,0,1,1,0,1,0,1,0,1,0,1,0,0,2013
0,0,0,1,0,6,0,17500.0,1,0,0,0,1,95,0.0,6,2,6,0,0,1,0,0,0,0,0,17500.0,39,750,0,0,2900,0,1,1,0,30,0,0,0,1,0,1,0,0,2013
0,0,0,1,0,17,0,44500.0,1,0,0,0,0,5,0.0,4,4,4,0,0,1,0,0,1,2,0,44500.0,18,750,0,0,3000,0,1,1,0,12,1,0,0,2,0,5,1,0,2020
0,0,0,0,0,7,0,10500.0,0,0,0,0,1,181,0.0,5,1,1,1,0,1,0,0,0,0,3,10500.0,54,750,0,0,3000,0,1,1,0,7,0,0,0,0,0,1,0,1,2020
0,0,0,0,0,11,0,14000.0,0,0,0,0,0,92,0.0,8,2,3,1,1,1,0,0,1,0,3,14000.0,63,750,0,0,3000,0,1,1,0,22,0,0,0,0,0,1,1,0,2017
0,0,0,1,0,8,1,29000.0,0,0,1,0,0,125,25000.0,6,2,1,0,0,1,0,0,0,2,1,54000.0,53,750,0,0,3000,0,1,1,1,18,0,0,0,2,0,1,1,0,2016
0,0,0,0,0,5,0,29500.0,1,0,0,1,1,280,17000.0,8,3,2,0,1,0,0,0,0,4,2,46500.0,69,750,0,0,3000,0,1,0,4,21,1,1,0,2,0,1,0,0,2016
0,0,1,0,0,14,0,12000.0,1,0,0,0,1,186,0.0,12,1,0,0,0,1,1,0,0,0,3,12000.0,41,750,0,0,2800,0,0,0,0,16,0,0,0,0,1,1,0,0,2014
0,0,0,1,0,10,0,28500.0,1,0,0,0,1,92,15000.0,6,2,1,0,0,1,0,0,0,2,4,43500.0,73,750,0,0,3000,0,1,1,1,25,1,0,0,2,0,1,0,0,2017
0,0,0,0,0,21,0,7000.0,1,0,0,0,1,56,0.0,11,2,0,0,1,0,0,0,0,1,3,7000.0,27,750,0,0,3000,0,1,1,0,11,1,1,0,0,0,1,0,0,2012
0,0,0,1,0,2,0,5000.0,1,0,0,0,1,6,7500.0,9,3,0,0,0,1,0,0,0,2,0,12500.0,26,750,0,0,2700,0,1,1,1,23,1,0,0,0,0,2,0,0,2006
0,0,0,0,0,17,0,35500.0,0,1,0,1,1,108,3000.0,12,2,0,0,1,1,0,0,0,0,3,38500.0,46,750,0,0,3000,0,1,0,3,9,0,0,0,2,0,1,2,0,2017
0,0,0,0,0,18,0,12500.0,0,0,0,0,1,202,0.0,12,1,0,1,1,1,0,0,0,0,1,12500.0,63,750,0,0,2600,0,1,1,0,2,0,0,0,0,0,1,0,0,2018
0,0,0,0,0,14,0,7000.0,1,0,0,0,1,9,0.0,7,2,1,0,0,0,0,0,0,0,3,7000.0,30,750,0,0,2600,0,1,1,0,23,0,1,0,1,0,2,0,1,2011
0,1,0,0,0,2,0,18000.0,1,0,0,0,0,71,0.0,3,2,4,0,1,0,0,0,0,1,3,18000.0,33,750,0,1,3000,0,1,0,0,1,1,1,0,1,0,1,0,0,2013
0,0,0,0,0,9,0,37000.0,1,0,0,0,0,103,25000.0,3,2,5,0,0,0,0,0,1,1,1,62000.0,33,750,0,0,3000,0,1,1,1,2,0,1,0,2,0,1,1,1,2018
0,0,1,0,0,10,0,15500.0,1,0,0,0,1,112,0.0,1,1,2,0,0,1,1,1,0,0,3,15500.0,36,750,0,0,3000,0,0,0,0,30,0,0,0,1,0,1,0,0,2020
0,1,0,0,0,20,0,7000.0,0,0,0,0,0,320,0.0,7,1,3,1,0,0,0,0,1,0,3,7000.0,51,750,0,0,3000,0,1,0,0,18,0,1,0,0,0,1,1,1,2013
0,0,0,0,0,14,0,13000.0,1,0,0,0,1,121,9000.0,7,4,2,0,1,0,0,0,0,1,0,22000.0,75,750,0,0,3000,0,1,1,2,31,1,1,0,1,0,1,0,0,2017
0,0,0,0,0,4,0,25500.0,1,0,0,0,1,45,3000.0,3,3,2,0,1,0,0,0,0,2,3,28500.0,48,750,0,0,3000,0,1,1,1,13,1,1,0,2,0,2,0,0,2015
0,0,1,0,0,15,0,14000.0,1,0,0,0,1,34,0.0,8,1,3,0,0,1,1,0,0,0,1,14000.0,46,750,0,0,3000,0,0,0,0,15,1,0,0,0,1,3,3,0,2015
0,0,1,0,0,17,0,14500.0,1,0,0,0,1,101,0.0,2,1,4,0,0,1,1,0,0,0,2,14500.0,48,750,0,0,3000,0,0,0,0,8,0,0,0,0,1,1,0,0,2016
0,0,0,0,0,18,0,4000.0,1,0,0,0,1,194,0.0,1,3,5,0,1,1,0,0,0,1,3,4000.0,67,750,0,0,2750,0,1,1,0,19,1,0,0,1,0,1,0,0,2011
0,0,0,0,0,11,0,41000.0,1,0,0,0,1,157,8500.0,7,3,4,0,1,1,0,0,0,3,3,49500.0,46,750,0,0,3000,0,1,1,4,26,1,0,0,2,0,1,1,0,2020
0,0,0,0,0,13,0,8000.0,1,0,0,0,0,98,0.0,1,3,4,0,1,0,0,0,0,3,1,8000.0,28,750,0,0,3000,0,1,1,0,25,1,1,1,1,0,1,1,0,2013
0,0,0,1,1,14,0,11000.0,1,0,0,0,1,54,0.0,2,4,1,0,0,1,0,0,0,3,3,11000.0,47,750,0,0,2900,0,1,0,0,5,1,0,0,1,0,2,3,0,2014
0,0,1,0,0,7,0,13000.0,1,0,0,0,0,120,0.0,7,1,3,0,0,0,1,0,0,1,0,13000.0,61,750,0,1,3000,2,0,0,0,11,0,1,0,0,1,1,1,0,2020
0,0,0,1,0,6,0,9500.0,0,0,0,0,1,203,0.0,5,2,4,1,0,1,0,0,0,1,3,9500.0,75,750,0,0,3000,3,1,1,0,24,0,0,0,0,0,1,1,0,2017
0,0,0,1,0,8,0,5500.0,1,0,0,0,0,82,0.0,8,3,2,0,0,1,0,0,0,1,1,5500.0,51,750,0,1,3000,0,1,1,0,7,1,0,0,0,0,1,1,0,2018
0,1,0,0,0,20,0,23000.0,1,0,0,0,1,276,0.0,8,5,0,0,1,1,0,0,0,4,4,23000.0,64,750,0,0,3000,0,1,0,0,26,1,0,0,1,0,1,0,0,2019
0,1,0,0,0,5,0,15500.0,1,0,0,0,1,21,0.0,7,2,4,0,0,1,0,0,0,0,2,15500.0,32,950,0,0,2800,0,1,0,0,5,1,0,0,1,0,5,1,1,2019
0,0,1,0,0,12,0,10500.0,0,0,0,0,1,15,0.0,6,1,6,1,0,1,1,0,0,0,1,10500.0,41,750,0,0,3000,0,0,0,0,2,0,0,0,0,1,4,0,0,2018
0,0,0,0,1,12,0,20000.0,1,0,0,0,0,88,48500.0,4,2,1,0,0,1,0,0,1,0,3,68500.0,41,750,0,0,3000,0,1,0,2,16,0,0,0,1,0,1,3,1,2016
0,0,0,0,0,8,0,18500.0,1,0,0,0,1,152,10500.0,9,2,3,0,1,1,0,0,0,2,4,29000.0,67,750,0,0,2650,0,1,1,2,26,0,0,0,1,0,1,2,0,2016
0,0,0,0,0,8,0,11500.0,0,0,0,0,0,150,0.0,10,2,0,1,1,0,0,0,0,2,4,11500.0,50,750,1,0,2800,0,1,1,0,14,0,1,0,0,0,1,1,0,2018
0,0,0,0,0,14,0,32500.0,1,0,0,0,1,135,30000.0,1,3,2,0,1,1,0,0,0,1,1,62500.0,46,750,0,0,2900,0,1,1,1,23,1,0,0,2,0,1,2,0,2014
0,0,0,1,0,12,0,12000.0,0,0,0,1,1,27,0.0,2,1,6,1,0,1,0,0,0,0,3,12000.0,24,750,0,0,3000,4,1,0,0,10,0,0,0,0,0,2,1,0,2020
0,0,0,0,0,18,0,12500.0,1,0,0,0,1,163,0.0,10,2,5,0,0,1,0,0,0,0,1,12500.0,53,750,0,0,3000,0,1,1,0,26,0,0,0,0,0,1,2,1,2020
0,0,0,0,0,15,0,7000.0,0,0,0,0,1,106,0.0,4,1,4,1,1,0,0,0,0,0,3,7000.0,34,750,0,0,3000,0,1,1,0,26,0,1,0,0,0,1,0,0,2009
0,0,0,0,0,15,0,23000.0,1,0,0,0,1,187,0.0,1,3,5,0,0,1,0,0,0,0,1,23000.0,49,750,0,0,3000,0,1,1,0,26,1,0,0,1,0,1,1,1,2019
0,0,0,0,0,7,0,10000.0,0,0,0,0,0,53,0.0,2,1,1,1,1,1,0,0,1,0,1,10000.0,57,750,0,0,2900,0,1,1,0,26,0,0,0,0,0,1,3,0,2018
0,0,0,0,0,8,0,28500.0,1,0,0,0,1,58,25500.0,2,3,2,0,1,1,0,0,0,2,1,54000.0,29,750,0,0,3000,0,1,1,1,27,1,0,0,2,0,2,3,0,2018
0,0,0,0,0,4,0,9500.0,0,0,0,0,1,144,0.0,1,1,1,1,1,1,0,0,0,0,3,9500.0,52,750,0,0,3000,0,1,1,0,1,0,0,0,0,0,1,0,0,2014
0,0,0,0,0,20,0,22500.0,1,0,0,0,1,63,0.0,11,3,4,0,1,1,0,0,0,1,3,22500.0,47,750,0,0,3000,0,1,1,0,15,1,0,0,1,0,1,0,0,2012
0,0,0,1,0,11,0,21500.0,1,0,0,0,1,175,0.0,1,1,2,0,0,0,0,0,0,0,3,21500.0,64,750,0,0,3000,0,1,1,0,16,0,1,0,1,0,1,0,0,2018
0,0,0,0,0,11,0,23000.0,1,0,0,0,0,30,15000.0,2,3,1,0,0,1,0,0,0,1,3,38000.0,31,750,0,1,3000,1,1,1,1,26,1,0,0,2,0,4,0,1,2013
0,0,0,0,0,11,0,11000.0,1,0,0,0,1,133,0.0,8,3,6,0,0,1,0,0,0,3,3,11000.0,40,750,0,0,3000,0,1,1,0,18,1,0,0,1,0,1,0,1,2018
0,0,0,0,0,15,0,9000.0,1,0,0,1,1,36,0.0,1,4,3,0,1,0,0,0,0,0,3,9000.0,27,750,0,0,3000,0,1,0,0,10,1,1,0,0,0,3,0,0,2013
0,0,1,0,0,12,0,13000.0,1,0,0,0,0,131,0.0,3,1,1,0,0,1,1,1,0,0,3,13000.0,49,750,1,0,3000,0,0,0,0,26,0,0,0,1,0,1,1,0,2014
0,0,0,0,0,10,0,12500.0,0,0,0,0,0,99,0.0,10,1,1,1,0,1,0,0,1,0,3,12500.0,58,750,0,0,3000,0,1,1,0,22,0,0,0,0,0,1,2,1,2019
0,0,0,1,0,11,0,30500.0,1,0,0,0,1,81,7500.0,11,3,1,0,0,1,0,0,0,1,3,38000.0,33,750,0,0,3000,0,1,1,1,26,1,0,0,2,0,1,1,0,2015
